title,slug,date,old_url,bucket,quality_score,word_count,comment_count,categories,tags
¿Cómo diseñar el interfaz de un Software?,¿como-disenar-el-interfaz-de-un-software,2011-02-10,/2011/02/10/%c2%bfcomo-disenar-el-interfaz-de-un-software/,C,2,233,5,Software,diseño; interfaz; pantallas; usabilidad
Mejoran los servicios sobre QT,mejoran-los-servicios-sobre-qt,2011-03-08,/2011/03/08/mejoran-los-servicios-sobre-qt/,C,,371,1,Velneo,nokia; qt; Velneo
¿Desarrollo mi aplicación en multiplataforma?,¿desarrollo-mi-aplicacion-en-multiplataforma,2011-03-10,/2011/03/10/%c2%bfdesarrollo-mi-aplicacion-en-multiplataforma/,C,1,268,3,Tecnología,
Mantenimientos y suscripciones en software ¿Mensuales o anuales?,mantenimientos-y-suscripciones-en-software-¿mensuales-o-anuales,2011-03-15,/2011/03/15/mantenimientos-y-suscripciones-en-software-%c2%bfmensuales-o-anuales/,C,1,317,8,Software; Tecnología,mantenimiento; software; suscripcion
¿Qué es SaaS &amp; PaaS?,¿que-es-saas-paas,2011-03-16,/2011/03/16/%c2%bfque-es-saas-paas/,C,,12,2,PaaS/SaaS,
Testeo de software ¿Cuál es su misión?,testeo-de-software-¿cual-es-su-mision,2011-03-17,/2011/03/17/testeo-de-software-%c2%bfcual-es-su-mision/,C,1,220,3,Software,software; testeo; testing
No todo es smartphone ni todos somos frikies,no-todo-es-smartphone-ni-todos-somos-frikies,2011-03-21,/2011/03/21/no-todo-es-smartphone-ni-todos-somos-frikies/,C,2,128,3,Tecnología,móviles; nokia; smartphone
Tester vs programador,tester-vs-programador,2011-03-23,/2011/03/23/tester-vs-programador/,C,1,191,5,Tecnología,
Priorizar el testeo de software,priorizar-el-testeo-de-software,2011-03-29,/2011/03/29/priorizar-el-testeo-de-software/,C,1,257,8,Software,software
Diseña tu software no lo programes,disena-tu-software-no-lo-programes,2011-03-31,/2011/03/31/disena-tu-software-no-lo-programes/,C,,116,1,Tecnología,
Producto Completo en Software -Whole Product Concept-,producto-completo-en-software-whole-product-concept,2011-04-05,/2011/04/05/producto-completo-en-software-whole-product-concept/,C,2,437,8,Software; Tecnología,Crossing the Chasm; Geoffrey moore; software empresarial
10 principios para testear software,10-principios-para-testear-software,2011-04-07,/2011/04/07/10-principios-para-testear-software/,C,1,365,3,Software; Tecnología,tester; testing
Principios universales del diseño: La regla 80/20,principios-universales-del-diseno-la-regla-8020,2011-04-11,/2011/04/11/principios-universales-del-diseno-la-regla-8020/,C,1,235,9,Software,diseño; parapeto
Grupo Visual MS mejor empresa para trabajar 2009-2010-2011,grupo-visual-ms-mejor-empresa-para-trabajar-2009-2010-2011,2011-04-14,/2011/04/14/grupo-visual-ms-mejor-empresa-para-trabajar-2009-2010-2011/,C,2,230,4,Empresa; Personas,
Principio del diseño: el atractivo,principio-del-diseno-el-atractivo,2011-04-19,/2011/04/19/principio-del-diseno-el-atractivo/,C,,217,,Software; Tecnología,
Anuncios basados en arquetipos,anuncios-basados-en-arquetipos,2011-04-21,/2011/04/21/anuncios-basados-en-arquetipos/,C,,76,,Empresa,apple; ipad; motorola
Velneo crece en Hispanoamérica,velneo-crece-en-hispanoamerica,2011-04-26,/2011/04/26/velneo-crece-en-hispanoamerica/,C,1,317,7,Velneo,hispanoamerica; plataforma de desarrollo; Velneo
Cómo Establecer Objetivos Empresariales Efectivos en software,como-establecer-objetivos-en-empresas-de-software,2011-04-28,/2011/04/28/como-establecer-objetivos-en-empresas-de-software/,C,2,685,1,Tecnología,
¿Qué es el inbound Marketing?,que-es-el-inbound-marketing,2011-05-03,/2011/05/03/que-es-el-inbound-marketing/,B,3,627,14,Tecnología,ibound; inbound; marketing; software marketing
Disfrutar trabajando,disfrutar-trabajando,2011-05-05,/2011/05/05/disfrutar-trabajando/,C,1,143,11,Velneo,trailer; Velneo; video
"Problemas de los emprendedores, CEOs, directivos en empresas de software",problemas-de-los-emprendedores-ceos-directivos-en-empresas-de-software,2011-05-10,/2011/05/10/problemas-de-los-emprendedores-ceos-directivos-en-empresas-de-software/,C,2,490,6,Software,ceo; jefes; responsables; software
Define el posicionamiento de tu software en dos frases I,define-el-posicionamiento-de-tu-software-en-dos-frases-i,2011-05-31,/2011/05/31/define-el-posicionamiento-de-tu-software-en-dos-frases-i/,C,1,227,4,Software; Tecnología,nicho; posicionamiento; software
Define el posicionamiento de tu software en dos frases II,define-el-posicionamiento-de-tu-software-en-dos-frases-ii,2011-06-02,/2011/06/02/define-el-posicionamiento-de-tu-software-en-dos-frases-ii/,C,,221,1,Software; Tecnología; Velneo,nicho; posicionamiento; software
Grandes frases de programadores 10,grandes-frases-de-programadores-10,2011-06-14,/2011/06/14/grandes-frases-de-programadores-10/,C,,12,1,Tecnología,
Errores no reproducibles en el software,errores-no-reproducibles-en-el-software,2011-06-22,/2011/06/22/errores-no-reproducibles-en-el-software/,C,,277,1,Software,bugs; incidencias; no reproducibles
Efecto Catedral en software,efecto-catedral-en-software,2011-07-05,/2011/07/05/efecto-catedral-en-software/,C,,288,2,Software,diseño; diseño software; efecto catedral
Life is soft evento anual de Software Empresarial,life-is-soft-evento-anual-de-software-empresarial,2011-07-12,/2011/07/12/life-is-soft-evento-anual-de-software-empresarial/,C,,310,2,Tecnología,
La muerte del portátil en el software empresarial,la-muerte-del-portatil-en-el-software-empresarial,2011-07-20,/2011/07/20/la-muerte-del-portatil-en-el-software-empresarial/,C,1,239,5,Software,
Bienvenido a la realidad,bienvenido-a-la-realidad,2011-08-30,/2011/08/30/bienvenido-a-la-realidad/,C,1,151,3,Emprendedores,
El diseño de software empresarial,el-diseno-de-software-empresarial,2011-09-01,/2011/09/01/el-diseno-de-software-empresarial/,C,1,90,4,Citas,
¿Cómo tiene que ser el código fuente?,¿como-tiene-que-ser-el-codigo-fuente,2011-09-05,/2011/09/05/%c2%bfcomo-tiene-que-ser-el-codigo-fuente/,C,,34,1,Tecnología,
El secreto del éxito de las empresas de software empresarial,el-secreto-del-exito-de-las-empresas-de-software,2011-09-08,/2011/09/08/el-secreto-del-exito-de-las-empresas-de-software/,C,2,497,3,Personas; Software,Empresa; rentabilidad; software
¿Qué es el diseño de software empresarial?,¿que-es-el-diseno-de-software-empresarial,2011-09-13,/2011/09/13/%c2%bfque-es-el-diseno-de-software-empresarial/,C,1,99,1,Tecnología,diseño
¿Cómo empezar un proyecto de Software Empresarial?,¿como-empezar-un-proyecto-de-software-empresarial,2011-09-15,/2011/09/15/%c2%bfcomo-empezar-un-proyecto-de-software-empresarial/,C,2,231,5,Personas,Emprendedores; emprender; locura; locura consciente; software empresarial
¿Cómo es el éxito de una empresa de software?,¿como-es-el-exito-de-una-empresa-de-software,2011-09-22,/2011/09/22/%c2%bfcomo-es-el-exito-de-una-empresa-de-software/,C,1,75,2,Personas; Tecnología,exito; LINEA; software empresarial
El futuro del Software Empresarial,el-futuro-del-software-empresarial,2011-09-27,/2011/09/27/el-futuro-del-software-empresarial/,C,,112,2,Tecnología,Erich Schmidt; Marc Benioff
Crear una empresa de Software,crear-una-empresa-de-software,2011-10-05,/2011/10/05/crear-una-empresa-de-software/,C,1,57,5,Emprendedores; Personas; Software,crear; empezar; emprender
Muere el visionario del Software,muere-el-visionario-del-software,2011-10-06,/2011/10/06/muere-el-visionario-del-software/,B,3,41,5,Tecnología,steve jobs
Estrategia para empresas de software,estrategia-para-empresas-de-software,2011-10-11,/2011/10/11/estrategia-para-empresas-de-software/,C,,80,2,Software; Tecnología,estrategia; software; software empresarial
"De programador a Coordinador, Gerente, CEO, Responsable",de-programador-a-coordinador-gerente-ceo-responsable,2011-10-27,/2011/10/27/de-programador-a-coordinador-gerente-ceo-responsable/,C,1,444,5,Emprendedores; Personas; Tecnología,coordinador; gerente; programador; responsable
11-11-11=12*12 (Charlas de Software Empresarial),11-11-111212,2011-11-03,/2011/11/03/11-11-111212/,C,1,342,3,Tecnología,lifeissoft.com; Pecha Kucha; ted
"Historia de Velneo II, relatos de una empresa de Software",historia-de-velneo-ii-relatos-de-una-empresa-de-software,2011-11-16,/2011/11/16/historia-de-velneo-ii-relatos-de-una-empresa-de-software/,C,2,638,14,Tecnología,
Nuevo libro sobre Software Empresarial,nuevo-libro-sobre-software-empresarial,2011-11-30,/2011/11/30/nuevo-libro-sobre-software-empresarial/,C,1,194,20,Tecnología,libro; software empresarial; software para emrpesas
Social Media y Software Empresarial,social-media-y-software-empresarial,2011-12-07,/2011/12/07/social-media-y-software-empresarial/,C,,32,,Tecnología,
"Elegir el nombre del software, las palabras clave y descripción",elegir-el-nombre-del-software-las-palabras-clave-y-descripcion,2011-12-14,/2011/12/14/elegir-el-nombre-del-software-las-palabras-clave-y-descripcion/,B,4,602,5,Tecnología,descripción; nombre del software; nombres empresa; palabras clave
"Crear Software, mis aprendizajes 2011",crear-software-mis-aprendizajes-2011,2011-12-29,/2011/12/29/crear-software-mis-aprendizajes-2011/,C,1,229,1,Tecnología,
¿Cómo crear Software?,como-crear-software,2012-01-02,/2012/01/02/como-crear-software/,C,1,212,2,Tecnología,
¿Cómo hacer un programa?,como-hacer-un-programa,2012-01-05,/2012/01/05/como-hacer-un-programa/,C,2,252,21,Software,hacer software
Programa para hacer programas,programa-para-hacer-programas,2012-01-13,/2012/01/13/programa-para-hacer-programas/,C,2,92,20,Velneo,google; programa para hacer programas; programar sencillo; Velneo
El Software - primera versión,el-software-primera-version,2012-01-16,/2012/01/16/el-software-primera-version/,C,2,408,7,Software; Tecnología,iterando; iterar; lean startup; mpv; mvp; nuevo proyecto; reuniones
Demostración de Software,demostracion-de-software,2012-01-25,/2012/01/25/demostracion-de-software/,A,5,2158,4,Tecnología,6x; demo de software; demostracion; el cliente; las emociones; preventa; software empresarial; Velneo; vender software
Libro para empresas de Software,libro-para-empresas-de-software,2012-02-01,/2012/02/01/libro-para-empresas-de-software/,C,2,146,3,Software,empresas de software; google; intuit; software; startup
10 Lecciones de Mark Zuckerberg para el desarrollo de software,10-lecciones-mark-zuckerberg-para-el-desarrollo-de-software,2012-02-07,/2012/02/07/10-lecciones-mark-zuckerberg-para-el-desarrollo-de-software/,B,3,585,4,Software,desarrollo de software; facebook; facebook desarrolladores; inversores; mark zuckerberg; programación
Cuadro de mando para una empresa de software,cuadro-de-mando-para-una-empresa-de-software,2012-02-15,/2012/02/15/cuadro-de-mando-para-una-empresa-de-software/,B,3,686,3,Software,balanced scorecard; cuadro de mando; el producto; Emprendedores; fracaso; indicadores; mejora continua; seguimiento; software
Empresas de software y modelos de negocio,empresas-de-software-y-modelos-de-negocio,2012-02-21,/2012/02/21/empresas-de-software-y-modelos-de-negocio/,B,3,621,1,Software,debemos cambiar; el aprendizaje; el producto; empresas de software; google; pivotar; software
Presentaciones,presentaciones,2012-03-07,/2012/03/07/presentaciones/,C,1,459,1,Software; Tecnología,Confessions of a Public Speaker; martin luther king; oradores; power point; presentar en público; Resonate; The Art and Science of Creating Great Presentations; The Presentation Secrets of Steve Jobs:
Hacer un Blog,hacer-un-blog,2012-03-14,/2012/03/14/hacer-un-blog/,B,3,526,4,Software,blog; buscar; organico; programas; tener más visitas; titulos del blog; visitas en un blog
Definición de Blog,definicion-de-blog,2012-03-26,/2012/03/26/definicion-de-blog/,C,1,291,,Software,carlos bravo; cuaderno de trabajo; cuaderno de viaje; cuadernos de viaje; definicion; empresas de software; ranking
¿Cómo crear programas?,como-crear-programas,2012-04-04,/2012/04/04/como-crear-programas/,C,2,407,20,Software,cimientos; crear; desarrolladores; desarrollar; piensa; pizarra; programas; software
¿Qué es una interface?,que-es-una-interface,2012-04-24,/2012/04/24/que-es-una-interface/,C,1,324,2,Software,botones; escanear; google; interfaces gráficas; usada
Soporte Técnico en Software,soporte-tecnico-en-software,2012-04-30,/2012/04/30/soporte-tecnico-en-software/,C,1,201,6,Software,5 horas; empresas de software; soporte; soporte técnico; tickets; zendesk
La experiencia de usuario en software,la-experiencia-de-usuario-en-software,2012-05-10,/2012/05/10/la-experiencia-de-usuario-en-software/,C,1,214,1,Software,diseño; software; usabilidad
Experiencia de usuario,experiencia-de-usuario,2012-05-14,/2012/05/14/experiencia-de-usuario/,B,3,507,9,Software,diseño; diseño software; usabilidad; user experience; uso; UX
¿Cómo se hace crecer una empresa de Software?,como-se-hacer-crecer-una-empresa-de-software,2012-05-16,/2012/05/16/como-se-hacer-crecer-una-empresa-de-software/,C,2,365,3,Software,boca a boca; crecimiento; empresas de software; publicidad on line; software comercial; startup; uso compartido
Desarrollo de programas,desarrollo-de-programas,2012-05-19,/2012/05/19/desarrollo-de-programas/,C,,52,,Software,desarrollo de un software; desarrollo rapido de aplicaciones; desarrollo software; programas; que es software desarrollo; Velneo
Burocracia,burocracia,2012-05-23,/2012/05/23/burocracia/,C,1,353,2,Software,burocracia; como funcionan las cosas; exceso; google; intermedio; kaos; peligroso; software
Tipos de Software,tipos-de-software,2012-06-08,/2012/06/08/tipos-de-software/,C,2,416,3,Software,exponencial; mac os x; principales tipos de software; programas; que es un software; software cientfífico y de ingenieria; software de aplicación; software de gestion; software de sistema; software de sistemas; software empotrado; tipos de requirimientos de software; todos los programas de software
¿Que son las apps?,que-son-las-apps,2012-06-18,/2012/06/18/que-son-las-apps/,C,2,217,4,gestion de empresas,aplicación; apps; Google Apps; google trends; lenguajes de programación; programa; software
¿Qué es un CRM?,que-es-un-crm,2012-06-22,/2012/06/22/que-es-un-crm/,B,3,844,5,Software,actitudes; ciertas cosas; crm; customer relationship management; definición crm; funcionalidad crm; google; implantación; marketing automation; plantillas de word; proveedores crm; software CRM; Top sotfware CRM
Inbound marketing,inbound-marketing,2012-06-26,/2012/06/27/inbound-marketing/,C,1,382,2,Software,dave barry; digital marketing; google; Google Analitics; human communication; Inbound Marketing; invention; marketing automation; marketing en internet; marketing online; Marketing_automation; on line marketing; social marketing
Diseño de Software,diseno-de-software,2012-06-28,/2012/06/28/diseno-de-software/,C,1,233,1,Software,diseño; diseño gráfico; diseño web; la jornada; programadores; steve krug; UX; ya
Software Fácil,software-facil,2012-07-03,/2012/07/04/software-facil/,C,2,356,4,Software,centrate; diseño de software; funcionalidad; sencillo de usar; software facil; usabilidad y UX; UX; UX en software
Programar,programar,2012-07-05,/2012/07/05/programar/,C,2,146,3,Software,programación; programador; programas; que es programar
Aplicaciones vs webs,aplicaciones-vs-webs,2012-07-12,/2012/07/12/aplicaciones-vs-webs/,C,2,311,11,Software,aplicación; aplicaciones; apps; google; monitor de computadora; navaja suiza; solomillo; tipos de trabajo; webs
¿Cómo crear software?,como-crear-software-2,2012-08-30,/2012/08/30/como-crear-software-2/,C,2,304,8,Software,beber alcohol; crear software; el lenguaje; open source; software; software libre
Software para hacer Software,software-para-hacer-software,2012-09-11,/2012/09/11/software-para-hacer-software/,C,1,379,2,Software,anota; implanta; interfaz; libreta; pizarra; programa; programas; software; Software para hacer Software
Crear software fácil,crear-software-facil,2012-10-09,/2012/10/09/crear-software-facil/,C,1,258,,Software,cajones; denso; desarrollo de software; easy; software facil; software sencillo
Evento Software,evento-software,2012-10-25,/2012/10/25/evento-software/,C,1,213,2,gestion de empresas; Software,charlas; conferencia software; dar la mano; evento software; personal; software; software empresarial; un abrazo
1.000.000 de visitas en Crear Software el blog de alfonsogu,1-000-000-de-visitas-en-crear-software-el-blog-de-alfonsogu,2012-11-19,/2012/11/19/1-000-000-de-visitas-en-crear-software-el-blog-de-alfonsogu/,C,2,175,4,Software,blog; charles baudelaire; constancia; crear software; exito; los amantes; soft; software; VISITAS
El negocio del Software,el-negocio-del-software,2012-11-22,/2012/11/22/el-negocio-del-software/,C,1,238,8,Software,nuevo juego; programadores; progrmar; software
ERP Software Enterprise Resource Planning,erp-software-enterprise-resource-planning,2012-11-27,/2012/11/27/erp-software-enterprise-resource-planning/,C,2,792,1,Software,crm; enterprise resource planning; erp; restante; software empresarial; soluciones erp; Velneo
La venta de Software,la-venta-de-software,2012-12-03,/2012/12/03/la-venta-de-software/,B,3,1848,4,Software,como vender; programadores; soft; software; vendedores; vender software; venta; venta software
El software y la muerte del hardware,el-software-y-la-muerte-del-hardware,2012-12-17,/2012/12/17/el-software-y-la-muerte-del-hardware/,C,2,252,5,Software,alcampo; cloud; Cloud computing; grandes superficies; hardware; que es una industria; software; techo
5 cosas que las empresas de software tienen que aprender de los niños,5-cosas-que-las-empresas-de-software-tienen-que-aprender-de-los-ninos,2012-12-24,/2012/12/24/5-cosas-que-las-empresas-de-software-tienen-que-aprender-de-los-ninos/,C,2,251,3,Software,adultos; los cambios
Alternativa a Visual Basic,alternativa-a-visual-basic,2012-12-26,/2012/12/26/alternativa-a-visual-basic/,C,,383,2,Software; Velneo,android; linux mac; VB6; Velneo; versiones de windows; Visual Basic; Visual Basic 6; visual studio
"Sector del Software, el año de la hormiga",sector-del-software-el-ano-de-la-hormiga,2012-12-31,/2012/12/31/sector-del-software-el-ano-de-la-hormiga/,B,4,501,4,Software,buen software; crear software; empresas de software; hormigas; las hormigas; mandos a distancia; nube; programar; sector software; software
5 Lecciones de Amancio Ortega para las empresas de software,5-lecciones-de-amancio-ortega-para-las-empresas-de-software,2013-01-05,/2013/01/05/5-lecciones-de-amancio-ortega-para-las-empresas-de-software/,C,2,501,2,Software,crear; software; zara
Crear Software en la nube,crear-software-en-la-nube,2013-01-09,/2013/01/09/crear-software-en-la-nube/,C,2,281,3,Software,cloud; el cuento; Java; java cloud; nube; paas; plataforma como servicio; tiempo real; Velneo
Software programacion,software-programacion,2013-01-15,/2013/01/15/software-programacion/,C,,214,,Software,crear juegos; crear una página web; desarrollo de software; dream weaver; iphone; programadores; programar software; software de programación
Ventajas Cloud Computing,ventajas-cloud-computing,2013-01-16,/2013/01/16/ventajas-cloud-computing/,C,1,370,11,Software,cloud; Cloud computing; nube; PaaS/SaaS; SAAS; software en la nube; software saas
Los programadores somos unos mentirosos,los-programadores-somos-unos-mentirosos,2013-01-22,/2013/01/22/los-programadores-somos-unos-mentirosos/,C,1,114,1,Software,desarrolladores; los contratos; mentirosos compulsivos; programación; programadores
5 webs donde cualquiera puede aprender a programar,5-webs-donde-cualquiera-puede-aprender-a-programar,2013-01-29,/2013/01/29/5-webs-donde-cualquiera-puede-aprender-a-programar/,C,,249,1,Software,cursos; desarrollador; programador; programar; programar aprender a programar programación.
10 preguntas antes de empezar a programar,10-preguntas-antes-de-empezar-a-programar,2013-02-02,/2013/02/02/10-preguntas-antes-de-empezar-a-programar/,C,1,410,7,Software,impulso; pensamiento; preguntas; programar
Hacer sofware sencillo es muy difícil,hacer-sofware-sencillo-es-muy-dificil,2013-02-07,/2013/02/07/hacer-sofware-sencillo-es-muy-dificil/,C,1,,,Software,diseño; sencillez; sencillo
5 verdades sobre el diseño de software,5-verdades-sobre-el-diseno-de-software,2013-02-10,/2013/02/10/5-verdades-sobre-el-diseno-de-software/,C,,136,2,Software,charles eames; diseño; ingeniería de software; software; usabilidad; usabilidad y UX
¿Cuándo aprender a programar?,obama,2013-02-16,/2013/02/16/obama/,C,2,241,7,Software,formación; lenguajes de programación; Obama; programación; Velneo
¿Por qué el software se está comiendo el mundo?,porque-el-software-se-esta-comiendo-el-mundo,2013-02-21,/2013/02/21/porque-el-software-se-esta-comiendo-el-mundo/,C,1,305,7,Software,
Usuario Software,usuario-software,2013-02-23,/2013/02/23/usuario-software/,C,1,713,2,Software,desarrollo; desarrollo de software; desierto; mvp; programadores; software
Aprender a programar,aprender-a-programar,2013-02-27,/2013/02/27/aprender-a-programar/,C,2,178,4,Software,americanos; aprender a programar; bill gates; clinton bill; escuelas americanas; mark zuckerberg; programadores; programar; steve jobs
Diseño de Software,diseno-de-software-2,2013-03-03,/2013/03/03/diseno-de-software-2/,C,,27,,Software,
CRM LEAD,crm-lead,2013-03-14,/2013/03/14/crm-lead/,C,2,404,4,Software,Cliente; clientes; crm; dos cosas; fluida; leads; prospectos; punto de vista; software on line; Suscriptor
Inbound Marketing y empresas de Software,inbound-marketing-y-empresas-de-software,2013-03-19,/2013/03/19/inbound-marketing-y-empresas-de-software/,C,1,177,,Software,conocer el futuro; departamento comercial; empresas de software; Inbound Marketing; outbound marketing; software; y una página
Programas y funcionalidad,software-funcionalidad,2013-03-24,/2013/03/24/software-funcionalidad/,C,2,310,7,Software,felicidad; funcionalidades; programas; software; usuarios
Crecimiento de una empresa de software,crecimiento-de-una-empresa-de-software,2013-04-04,/2013/04/04/crecimiento-de-una-empresa-de-software/,C,2,463,9,Software,comercial y marketing; empresa de software; madurez; software; software crecimiento
5 ideas para vender Software por Internet,5-ideas-para-vender-software-por-internet,2013-04-17,/2013/04/17/5-ideas-para-vender-software-por-internet/,B,3,555,27,Software,programadores; vender por internet; vender software
El formulario de 100.000 Euros,el-formulario-de-100-000-euros,2013-04-27,/2013/04/27/el-formulario-de-100-000-euros/,B,4,578,14,Software,diseño; diseño de software; formularios; interfaz; software; test usuario
Programador,programador,2013-05-08,/2013/05/08/programador/,B,3,492,4,Software,crear software; herramienta; historias reales; industria de software; programador; programar
Desarrollo de aplicaciones,desarrollo-de-aplicaciones,2013-05-25,/2013/05/25/desarrollo-de-aplicaciones/,B,4,503,6,Software,aplicación; programa; pruebas; software; test
Test Software,test-software,2013-05-29,/2013/05/29/test-software/,C,1,321,2,Software,nuevo software; paralelos; pruebas de software; resistencias; simulacros; software empresarial; test; test software; venta de software
Vender software por internet,vender-software-por-internet,2013-06-17,/2013/06/17/vender-software-por-internet/,C,2,265,2,Software,apple ibm; empresas de internet; google; leyenda urbana; venta de software; venta online; venta por internet; ventas por internet
Software. La cuarta revolución industrial,software-la-cuarta-revolucion-industrial,2013-06-25,/2013/06/25/software-la-cuarta-revolucion-industrial/,B,3,350,4,Software,crear software; facebook; revolución industrial
Ganar dinero programando,ganar-dinero-programando,2013-07-14,/2013/07/14/ganar-dinero-programando/,C,2,357,13,Software,crear software; dinero; el tiempo; oportunidad
Futuro desarrollo software QT,futuro-desarrollo-software,2013-07-30,/2013/07/30/futuro-desarrollo-software/,C,1,336,,gestion de empresas,developer days; google; proveedores; qt; qt 5; qt designer; qt developer; software; tres pilares
El futuro está en el desarrollo de software,el-futuro-esta-en-el-desarrollo-de-software,2013-08-12,/2013/08/12/el-futuro-esta-en-el-desarrollo-de-software/,C,2,452,20,Software,amazon; crisis; desarrollo software; empresas de software; google; grandes empresas; los americanos; software
El coste de una nueva funcionalidad en software,el-coste-de-una-nueva-funcionalidad-en-software,2013-08-19,/2013/08/19/el-coste-de-una-nueva-funcionalidad-en-software/,B,3,423,5,Software,alan cooper; citroen visa; diseño; empresas de software; software
Hangout de software empresarial y Velneo,hangout-de-software-empresarial-y-velneo,2013-08-22,/2013/08/22/hangout-de-software-empresarial-y-velneo/,C,,79,1,Software,elon musk; software empresarial; Velneo
El 85% del Software empresarial se ejecuta en Microsoft Windows,el-85-del-software-empresarial-se-ejecuta-en-microsoft-windows,2013-08-25,/2013/08/25/el-85-del-software-empresarial-se-ejecuta-en-microsoft-windows/,B,3,389,14,Software,bill gates; google; iphone; microsoft; microsoft apple; software empresarial; windows
Entrevista sobre Velneo,entrevista-sobre-velneo,2013-08-28,/2013/08/28/entrevista-sobre-velneo/,C,,42,,Software,hangout; programación; Velneo
Presupuestos de una empresa de Software,presupuestos-de-una-empresa-de-software,2013-09-20,/2013/09/20/presupuestos-de-una-empresa-de-software/,B,3,429,9,Software,el foco; empresa software; gastos de personal; ingresos extraordinarios; software
Vender software y hardware,vender-software-y-hardware,2013-10-01,/2013/10/01/vender-software-y-hardware/,C,2,558,4,Software,hardware; software; venta de software y hardware
El comportamiento en el Software,el-comportamiento-en-el-software,2013-10-23,/2013/10/23/el-comportamiento-en-el-software/,C,1,453,,Software,habilidad; motivacion; software empresarial
Ciclo de Vida de un proyecto de software,ciclo-de-vida-de-un-proyecto-de-software,2013-10-31,/2013/10/31/ciclo-de-vida-de-un-proyecto-de-software/,C,2,527,2,Software,ciclos de vida; desarrollo de software; el proyecto; Producto Completo
Desarrollo de aplicaciones empresariales,desarrollo-de-aplicaciones-empresariales,2013-11-20,/2013/11/20/desarrollo-de-aplicaciones-empresariales/,C,1,340,3,Software,base de datos; desarrollo de software; interfaz de usuario; línea de código; martillo de oro; plataforma de desarrollo
Lecciones de Wordpress para el mundo del software,lecciones-de-wordpress-para-el-mundo-del-software,2013-11-23,/2013/11/23/lecciones-de-wordpress-para-el-mundo-del-software/,B,4,844,7,Software,desarrollo de software; empresas de software; funcionamiento de la empresa; Scott Berkun; wordpress
5 aprendizajes para crear software,5-aprendizajes-para-crear-software,2013-12-20,/2013/12/20/5-aprendizajes-para-crear-software/,C,1,315,,Software,cloud; crear software; desarrollo de software; futuro del software; software; vender software
Así aprendí que vender software es lo más importante,asi-aprendi-que-vender-software-es-lo-mas-importante,2014-01-22,/2014/01/22/asi-aprendi-que-vender-software-es-lo-mas-importante/,C,2,384,11,Software,software
¿Para quién se desarrolla un software?,para-quien-se-desarrolla-un-software,2014-02-02,/2014/02/02/para-quien-se-desarrolla-un-software/,B,3,491,3,Software,buen software; desarrollo software; diseño software
Crear software sin programar,crear-software-sin-programar,2014-02-06,/2014/02/06/crear-software-sin-programar/,C,2,347,1,Software,base de datos; crear software; software; software sin código
Evento de software online,evento-de-software-online,2014-02-17,/2014/02/17/evento-de-software-online/,C,1,97,,Software,evento software online
Crear software para empresas,crear-software-para-empresas,2014-03-20,/2014/03/20/crear-software-para-empresas/,C,2,422,4,Software,online; rentabilidad; software empresarial
"Opinión de un experto en BBDD (Informix, Software AG, Oracle) sobre el paradigma Velneo",opinion-de-un-experto-en-bbdd-informix-ag-sistems-oracle-sobre-el-paradigma-velneo,2014-03-20,/2014/03/20/opinion-de-un-experto-en-bbdd-informix-ag-sistems-oracle-sobre-el-paradigma-velneo/,C,,10,1,Software,
Crear software online,crear-software-online,2014-03-26,/2014/03/26/crear-software-online/,C,2,413,27,Software,cloud; empresas de software; programar cloud; software; software cloud; software empresarial
El software y la muerte de las licencias,el-software-y-la-muerte-de-las-licencias,2014-04-03,/2014/04/03/el-software-y-la-muerte-de-las-licencias/,B,3,522,5,Software,alquiler de software; ganar dinero con software; industria software; licencias de software; software
Crear software para windows,crear-software-para-windows,2014-04-18,/2014/04/18/crear-software-para-windows/,B,3,453,4,Software,android; IOS; software
Desarrollo de software iterativo e incremental,desarrollo-de-software-iterativo-e-incremental,2014-05-01,/2014/05/01/desarrollo-de-software-iterativo-e-incremental/,C,1,430,1,Software,aprender; desarrollar; desarrollo de software; iteración; medir; software; software de calidad; software libre
Como programar y ganar dinero,como-programar-y-ganar-dinero,2014-05-08,/2014/05/08/como-programar-y-ganar-dinero/,B,4,534,7,Software,
Crear Software Cloud,crear-software-cloud,2014-05-22,/2014/05/22/crear-software-cloud/,B,3,477,4,Software,Actualizaciones de software; software cloud; software nube; software online
Qué puede aprender el software de Cholo Simeone?,que-puede-aprender-el-software-de-cholo-simeone,2014-06-03,/2014/06/03/que-puede-aprender-el-software-de-cholo-simeone/,B,3,525,1,Software,atletico; Barcelona; cholo simeone; desarrollo de software; empresas de software; Real Madrid; software; Soy del Atletico; Sporting de Gijón
4 aplicaciones que no pueden faltar en una empresa de software,4-aplicaciones-que-no-pueden-faltar-en-una-empresa-de-software,2014-08-19,/2014/08/19/4-aplicaciones-que-no-pueden-faltar-en-una-empresa-de-software/,C,2,604,2,Software,aplicaciones; empresas de software; software
Vender software por teléfono,vender-software-por-telefono,2014-08-26,/2014/08/26/vender-software-por-telefono/,B,4,626,4,Software,Aaron Roos; leads; lean; software; vender
"Crea una empresa de software, olvida las start-up",crea-una-empresa-de-software-olvida-las-start-up,2014-09-03,/2014/09/03/crea-una-empresa-de-software-olvida-las-start-up/,B,3,428,12,Software,el tiempo; empresas de software; software; start-up; tiempo maduración; venta software
